memberID,holdtime,pack_name,piece_count_1,piece_count_2,difficulty_rating_1,difficulty_rating_2,brand_2,brand_1,num_puzzles
member628,7.7053237083444674,Ecru Puzzles Mystery Puzzle #17 Ecru Puzzles Mystery Puzzle #23,300,447,1,3,Ecru,Ecru,2
member629,32.163805674005474,Ecru Puzzles Mystery Puzzle #17 Ecru Puzzles Mystery Puzzle #23,300,447,1,3,Ecru,Ecru,2
member637,31.001996140377628,Ecru Puzzles Mystery Puzzle #17 Ecru Puzzles Mystery Puzzle #23,300,447,1,3,Ecru,Ecru,2
member646,12.156476776039376,Ecru Puzzles Mystery Puzzle #17 Ecru Puzzles Mystery Puzzle #23,300,447,1,3,Ecru,Ecru,2
member664,59.73951859114597,Ecru Puzzles Mystery Puzzle #17 Ecru Puzzles Mystery Puzzle #23,300,447,1,3,Ecru,Ecru,2
member666,13.871281026881505,Ecru Puzzles Mystery Puzzle #17 Ecru Puzzles Mystery Puzzle #23,300,447,1,3,Ecru,Ecru,2
member670,41.12502930288045,Ecru Puzzles Mystery Puzzle #17 Ecru Puzzles Mystery Puzzle #23,300,447,1,3,Ecru,Ecru,2
member675,10.778877262987535,Ecru Puzzles Mystery Puzzle #17 Ecru Puzzles Mystery Puzzle #23,300,447,1,3,Ecru,Ecru,2
member12,21.89325577274412,Nautilus Puzzles Graeme Stevenson Grizzly Bear Dreams Nautilus Puzzles Linda Bittner California Courtship,400,426,2,2,Nautilus,Nautilus,2
member53,25.78399296125105,Nautilus Puzzles Graeme Stevenson Grizzly Bear Dreams Nautilus Puzzles Linda Bittner California Courtship,400,426,2,2,Nautilus,Nautilus,2
member130,58.72609923853455,Nautilus Puzzles Graeme Stevenson Grizzly Bear Dreams Nautilus Puzzles Linda Bittner California Courtship,400,426,2,2,Nautilus,Nautilus,2
member208,3.737224052078032,Nautilus Puzzles Graeme Stevenson Grizzly Bear Dreams Nautilus Puzzles Linda Bittner California Courtship,400,426,2,2,Nautilus,Nautilus,2
member288,23.116523310557973,Nautilus Puzzles Graeme Stevenson Grizzly Bear Dreams Nautilus Puzzles Linda Bittner California Courtship,400,426,2,2,Nautilus,Nautilus,2
member310,12.978984245191134,Nautilus Puzzles Graeme Stevenson Grizzly Bear Dreams Nautilus Puzzles Linda Bittner California Courtship,400,426,2,2,Nautilus,Nautilus,2
member330,46.137394378602245,Nautilus Puzzles Graeme Stevenson Grizzly Bear Dreams Nautilus Puzzles Linda Bittner California Courtship,400,426,2,2,Nautilus,Nautilus,2
member381,32.57039329336002,Nautilus Puzzles Graeme Stevenson Grizzly Bear Dreams Nautilus Puzzles Linda Bittner California Courtship,400,426,2,2,Nautilus,Nautilus,2
member12,20.551311397122547,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member20,9.790451366626042,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member23,26.868455945636885,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member75,13.90662986735875,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member79,1.6069803237161455,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member95,20.675343753502894,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member103,28.79241804394992,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member230,6.064705979640417,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member258,16.089246175778147,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member265,7.068854022755278,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member324,2.0640845527187386,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member327,5.862987693551817,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member329,5.271737236339664,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member354,4.824641186991597,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member391,43.17649211650111,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member415,3.149450132376956,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member429,6.486359690931076,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member437,3.88399990091228,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member438,5.955514822585173,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member481,30.925927253981424,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member522,29.90578202520468,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member629,12.068742039744317,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member641,5.812332556353229,Wemtworth Puzzles Neuschwanstein Castle Wentworth Puzzles London The Thames,250,250,2,2,Wentworth,Wentworth,2
member12,46.8266220579616,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member14,80.0472766758112,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member25,3.83269648846772,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member88,13.849134698027225,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member127,3.8583337084024767,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member130,33.084721203584,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member185,4.297776861180799,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member227,15.07501434050551,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member249,25.571357463334813,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member279,4.761076186987546,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member294,19.01626344419981,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member322,16.928843723124388,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member324,5.222428176311273,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member327,12.207116203891967,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member366,8.117611658010267,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member405,36.30477183675392,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member414,2.24256778269441,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member417,3.873266931423264,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member421,1.704114541420486,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member474,11.381815467910082,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member490,9.114564743164213,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member518,8.24393722722264,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member569,12.104485580523717,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member608,3.905920691286701,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member609,5.881742548037477,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member623,12.001809641449816,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member639,45.57760885264093,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member664,38.17139173538688,Ecru Puzzles Mystery Puzzle #22 Artifact Puzzles  Abu al-Hasan Squirrels,247,155,3,2,Ecru,Artifact,2
member12,18.182600366244177,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member52,26.651900430404247,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member69,3.042412280632095,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member74,53.346872826570326,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member95,9.89525730174824,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member115,12.067777543484285,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member117,1.2157792751306369,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member140,6.666543996532408,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member167,32.729018444675404,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member176,7.18429923296853,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member189,12.797145076186968,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member254,4.103777041969178,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member275,3.853913598730336,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member285,1.8913812642376968,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member300,20.88296261457866,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member335,2.2154054396673613,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member339,3.752489540477257,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member345,33.58935332284249,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member388,8.394179919383877,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member393,27.32215861854926,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member414,4.837708431423495,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member425,24.740858577220266,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member468,4.725395856290347,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member474,4.754860532910058,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member509,46.28150526328098,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member527,6.886092664331933,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member533,18.99541724594522,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member540,22.948132981107328,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member557,1.9680267959423845,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member574,4.3657552032890745,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member582,12.918280848684908,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member583,13.116623518288334,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member584,11.997597706543496,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member623,1.9088370567965396,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member628,5.37285100490684,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member630,2.154940273834028,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member633,30.862026244928217,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member639,60.067680904437005,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member664,28.451162556578137,Ecru Puzzles Kristian Adam Pizza Boyz Ecru Puzzles Richard Friend Limberlost Woods,387,355,1,1,Ecru,Ecru,2
member12,27.692652518249584,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member40,8.209001038294618,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member88,21.986168636989586,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member118,8.302720281354837,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member123,17.72135201678045,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member127,3.2715436233985646,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member142,6.093970044906678,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member144,34.06533828564181,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member235,16.233583217785835,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member264,4.014683873834445,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member280,36.84971263040752,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member292,2.748749508644861,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member341,4.221582316240231,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member344,7.726158163669421,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member366,3.975924333573843,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member367,1.4847271576873495,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member385,16.999159801085522,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member386,6.14144894293522,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member397,5.166453411408067,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member418,8.755133280481388,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member428,2.90875848141706,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member462,4.288416155887431,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member466,14.094194347035254,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member471,31.7537855642897,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member482,32.800315769583904,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member500,3.345870710118472,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member505,9.10206898856683,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member527,19.74433925438942,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member540,14.74267097276677,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member557,6.0709315333560765,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member603,2.787819927682685,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member604,9.161260744353982,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member608,9.674576055411492,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member630,3.903509491773171,Snowflake Puzzles Colorful Twirly-ques Ecru Puzzles Mystery Puzzle #23,500,310,2,1,Other-Hand-cut,Ecru,2
member12,51.651947841554886,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member40,0.3831167817086574,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member49,2.125470473462639,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member76,11.858609120834954,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member88,14.924222566049224,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member203,47.64092009473523,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member231,1.7377122432581944,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member254,6.03067988619647,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member283,6.876550232785347,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member300,7.8171520672003005,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member327,13.952964439553982,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member335,1.2286185232237037,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member407,1.2722318745018404,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member415,2.068800349138657,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member417,2.6072571314593405,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member434,9.061352084429965,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member474,3.761270412378333,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member488,3.3089469595990857,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member537,6.881579803996435,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member544,8.026595631681332,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member564,20.005483519868022,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member567,31.94213746461942,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member647,0.7903728564095486,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member664,57.385127380730125,Artifact Puzzles Van Gogh Sea at Saintes-Maries Artifact Puzzles Simon de Myle Noahs Ark,211,100,3,3,Artifact,Artifact,2
member12,51.651947841554886,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member39,8.794617992265602,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member76,82.29510681420912,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member86,7.148082961142084,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member103,9.577506989319584,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member110,3.5952972017954283,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member116,30.610197454806706,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member127,25.02803008930023,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member157,16.802164160862745,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member162,23.194912865357374,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member163,11.720704326141574,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member170,46.801550466939794,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member201,34.01213101989839,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member218,3.571823782380625,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
member245,2.3291852796646992,Artifact Puzzles Kristian Adams Snoozies Artifact Puzzles Jonathas Araujo Toucans,413,386,2,2,Artifact,Artifact,2
